,Ma_Tinh,Ten_Huyen,So_Diem_Chay,Nam
3847,68,Lâm Hà,12,2014
3848,68,Bảo Lâm,46,2014
3849,68,Đạ Huoai,10,2014
3850,68,Đơn Dương,13,2014
3851,68,Đà Lạt,9,2014
3852,68,Lạc Dương,59,2015
3853,68,Cát Tiên,5,2015
3854,68,Đức Trọng,20,2015
3855,68,Di Linh,34,2015
3856,68,Đam Rông,93,2015
3857,68,Đạ Tẻh,24,2015
3858,68,Lâm Hà,8,2015
3859,68,Bảo Lâm,27,2015
3860,68,Đạ Huoai,9,2015
3861,68,Đơn Dương,11,2015
3862,68,Đà Lạt,7,2015
3863,68,Lạc Dương,37,2016
3864,68,Cát Tiên,1,2016
3865,68,Đức Trọng,18,2016
3866,68,Di Linh,19,2016
3867,68,Đam Rông,73,2016
3868,68,Đạ Tẻh,48,2016
3869,68,Lâm Hà,5,2016
3870,68,Bảo Lâm,22,2016
3871,68,Đơn Dương,7,2016
3872,68,Đà Lạt,7,2016
3873,68,Lạc Dương,68,2017
3874,68,Bảo Lộc,3,2017
3875,68,Cát Tiên,13,2017
3876,68,Đức Trọng,53,2017
3877,68,Di Linh,94,2017
3878,68,Đạ Tẻh,65,2017
3879,68,Đam Rông,145,2017
3880,68,Lâm Hà,31,2017
3881,68,Bảo Lâm,65,2017
3882,68,Đạ Huoai,22,2017
3883,68,Đơn Dương,7,2017
3884,68,Đà Lạt,29,2017
3885,68,Lạc Dương,1685,2018
3886,68,Bảo Lộc,24,2018
3887,68,Cát Tiên,71,2018
3888,68,Đức Trọng,1155,2018
3889,68,Di Linh,1305,2018
3890,68,Đam Rông,2631,2018
3891,68,Đạ Tẻh,599,2018
3892,68,Bảo Lâm,567,2018
3893,68,Đạ Huoai,93,2018
3894,68,Lâm Hà,831,2018
3895,68,Đơn Dương,784,2018
3896,68,Đà Lạt,402,2018
3897,68,Lạc Dương,1533,2019
3898,68,Bảo Lộc,41,2019
3899,68,Cát Tiên,130,2019
3900,68,Di Linh,872,2019
3901,68,Đức Trọng,548,2019
3902,68,Đạ Tẻh,257,2019
3903,68,Đam Rông,1903,2019
3904,68,Lâm Hà,687,2019
3905,68,Bảo Lâm,727,2019
3906,68,Đạ Huoai,216,2019
3907,68,Đơn Dương,111,2019
3908,68,Đà Lạt,194,2019
3909,68,Lạc Dương,459,2020
3910,68,Bảo Lộc,5,2020
3911,68,Cát Tiên,15,2020
3912,68,Đức Trọng,187,2020
3913,68,Di Linh,588,2020
3914,68,Đam Rông,263,2020
3915,68,Đạ Tẻh,22,2020
3916,68,Lâm Hà,189,2020
3917,68,Bảo Lâm,38,2020
3918,68,Đạ Huoai,13,2020
3919,68,Đơn Dương,250,2020
3920,68,Đà Lạt,113,2020
3921,70,Bù Gia Mập,55,2011
3922,70,Hớn Quản,9,2011
3923,70,Lộc Ninh,39,2011
3924,70,Bù Đốp,30,2011
3925,70,Bù Đăng,118,2011
3926,70,Đồng Phú,28,2011
3927,70,Bù Gia Mập,31,2012
3928,70,Lộc Ninh,16,2012
3929,70,Bù Đốp,15,2012
3930,70,Bù Đăng,33,2012
3931,70,Đồng Phú,5,2012
3932,70,Bù Gia Mập,15,2013
3933,70,Hớn Quản,4,2013
3934,70,Lộc Ninh,13,2013
3935,70,Bù Đốp,1,2013
3936,70,Bù Đăng,19,2013
3937,70,Hớn Quản,1,2014
3938,70,Lộc Ninh,7,2014
3939,70,Bù Đốp,4,2014
3940,70,Bù Đăng,9,2014
3941,70,Đồng Phú,2,2014
3942,70,Bù Gia Mập,4,2015
3943,70,Hớn Quản,3,2015
3944,70,Lộc Ninh,12,2015
3945,70,Bù Đốp,3,2015
3946,70,Bù Đăng,8,2015
3947,70,Bù Gia Mập,13,2016
3948,70,Hớn Quản,15,2016
3949,70,Lộc Ninh,23,2016
3950,70,Bù Đốp,42,2016
3951,70,Bù Đăng,26,2016
3952,70,Đồng Phú,7,2016
3953,70,Bù Gia Mập,34,2017
3954,70,TX. Phước Long,10,2017
3955,70,Hớn Quản,64,2017
3956,70,Chơn Thành,71,2017
3957,70,TX. Bình Long,10,2017
3958,70,Lộc Ninh,32,2017
3959,70,Phú Riềng,36,2017
3960,70,Bù Đốp,17,2017
3961,70,Bù Đăng,42,2017
3962,70,Đồng Phú,38,2017
3963,70,TX. Đồng Xoài,19,2017
3964,70,Bù Gia Mập,186,2018
3965,70,TX. Phước Long,89,2018
3966,70,Hớn Quản,589,2018
3967,70,Chơn Thành,296,2018
3968,70,Lộc Ninh,938,2018
3969,70,Phú Riềng,315,2018
3970,70,TX. Bình Long,67,2018
3971,70,Bù Đăng,490,2018
3972,70,Bù Đốp,190,2018
3973,70,TX. Đồng Xoài,70,2018
3974,70,Đồng Phú,422,2018
3975,70,Bù Gia Mập,199,2019
3976,70,TX. Phước Long,44,2019
3977,70,Hớn Quản,262,2019
3978,70,Chơn Thành,208,2019
3979,70,Lộc Ninh,580,2019
3980,70,Phú Riềng,252,2019
3981,70,TX. Bình Long,51,2019
3982,70,Bù Đăng,547,2019
3983,70,Bù Đốp,240,2019
3984,70,TX. Đồng Xoài,109,2019
3985,70,Đồng Phú,339,2019
3986,70,TX. Phước Long,16,2020
3987,70,Bù Gia Mập,25,2020
3988,70,Hớn Quản,37,2020
3989,70,Chơn Thành,28,2020
3990,70,Lộc Ninh,169,2020
3991,70,Phú Riềng,41,2020
3992,70,TX. Bình Long,6,2020
3993,70,Bù Đốp,35,2020
3994,70,Bù Đăng,33,2020
3995,70,Đồng Phú,71,2020
3996,70,TX. Đồng Xoài,20,2020
3997,72,Tân Biên,2,2011
3998,72,Tân Châu,4,2011
3999,72,Châu Thành,2,2012
4000,72,Tân Châu,3,2012
4001,72,Châu Thành,1,2013
4002,72,Tân Biên,2,2013
4003,72,Tân Châu,2,2013
4004,72,Châu Thành,2,2014
4005,72,Bến Cầu,3,2014
4006,72,Tân Biên,1,2014
4007,72,Tân Châu,6,2014
4008,72,Tân Biên,1,2015
4009,72,Tân Châu,4,2015
4010,72,Tân Biên,6,2016
4011,72,Tân Châu,32,2016
4012,72,Tây Ninh,5,2017
4013,72,Dương Minh Châu,29,2017
4014,72,Bến Cầu,27,2017
4015,72,Tân Biên,47,2017
4016,72,Tân Châu,106,2017
4017,72,Gò Dầu,83,2017
4018,72,Hòa Thành,9,2017
4019,72,Trảng Bàng,43,2017
4020,72,Châu Thành,31,2017
4021,72,Tây Ninh,29,2018
4022,72,Dương Minh Châu,305,2018
4023,72,Bến Cầu,392,2018
4024,72,Tân Biên,480,2018
4025,72,Tân Châu,804,2018
4026,72,Gò Dầu,609,2018
4027,72,Hòa Thành,54,2018
4028,72,Trảng Bàng,524,2018
4029,72,Châu Thành,315,2018
4030,72,Tây Ninh,72,2019
4031,72,Dương Minh Châu,284,2019
4032,72,Bến Cầu,249,2019
4033,72,Tân Biên,593,2019
4034,72,Tân Châu,809,2019
4035,72,Gò Dầu,625,2019
4036,72,Hòa Thành,20,2019
4037,72,Trảng Bàng,331,2019
4038,72,Châu Thành,313,2019
4039,72,Tây Ninh,5,2020
4040,72,Dương Minh Châu,29,2020
4041,72,Bến Cầu,28,2020
4042,72,Tân Biên,138,2020
4043,72,Tân Châu,155,2020
4044,72,Gò Dầu,88,2020
4045,72,Trảng Bàng,68,2020
4046,72,Châu Thành,60,2020
4047,74,Phú Giáo,6,2011
4048,74,Phú Giáo,5,2012
4049,74,Phú Giáo,5,2013
4050,74,Phú Giáo,5,2014
4051,74,Phú Giáo,5,2015
4052,74,Dầu Tiếng,2,2016
4053,74,Bắc Tân Uyên,1,2016
4054,74,Phú Giáo,4,2016
4055,74,TX. Bến Cát,56,2017
4056,74,Dầu Tiếng,46,2017
4057,74,TX. Dĩ An,11,2017
4058,74,Bắc Tân Uyên,43,2017
4059,74,TX. Thuận An,19,2017
4060,74,Bàu Bàng,43,2017
4061,74,TX. Tân Uyên,28,2017
4062,74,Thủ Dầu Một,13,2017
4063,74,Phú Giáo,37,2017
4064,74,TX. Bến Cát,459,2018
4065,74,Dầu Tiếng,324,2018
4066,74,TX. Dĩ An,42,2018
4067,74,Bắc Tân Uyên,310,2018
4068,74,TX. Thuận An,101,2018
4069,74,Bàu Bàng,593,2018
4070,74,TX. Tân Uyên,172,2018
4071,74,Thủ Dầu Một,79,2018
4072,74,Phú Giáo,271,2018
4073,74,TX. Bến Cát,197,2019
4074,74,Dầu Tiếng,351,2019
4075,74,TX. Dĩ An,89,2019
4076,74,Bắc Tân Uyên,376,2019
4077,74,TX. Thuận An,56,2019
4078,74,Bàu Bàng,472,2019
4079,74,TX. Tân Uyên,129,2019
4080,74,Thủ Dầu Một,70,2019
4081,74,Phú Giáo,285,2019
4082,74,TX. Bến Cát,48,2020
4083,74,Dầu Tiếng,37,2020
4084,74,TX. Dĩ An,2,2020
4085,74,Bắc Tân Uyên,59,2020
4086,74,TX. Thuận An,4,2020
4087,74,Bàu Bàng,39,2020
4088,74,TX. Tân Uyên,21,2020
4089,74,Thủ Dầu Một,6,2020
4090,74,Phú Giáo,46,2020
4091,75,Định Quán,3,2011
4092,75,Tân Phú,11,2011
4093,75,Vĩnh Cửu,2,2011
4094,75,Xuân Lộc,12,2011
4095,75,Định Quán,4,2012
4096,75,Tân Phú,7,2012
4097,75,Vĩnh Cửu,5,2012
4098,75,Xuân Lộc,32,2012
4099,75,Định Quán,4,2013
4100,75,Tân Phú,14,2013
4101,75,Vĩnh Cửu,2,2013
4102,75,Xuân Lộc,10,2013
4103,75,Trảng Bom,1,2014
4104,75,Định Quán,1,2014
4105,75,Tân Phú,12,2014
4106,75,Vĩnh Cửu,4,2014
4107,75,Xuân Lộc,7,2014
4108,75,Định Quán,7,2015
4109,75,Tân Phú,20,2015
4110,75,Vĩnh Cửu,6,2015
4111,75,Xuân Lộc,12,2015
4112,75,Long Thành,1,2015
4113,75,Định Quán,21,2016
4114,75,Tân Phú,53,2016
4115,75,Vĩnh Cửu,17,2016
4116,75,Xuân Lộc,16,2016
4117,75,Trảng Bom,50,2017
4118,75,TX. Long Khánh,22,2017
4119,75,Định Quán,86,2017
4120,75,Cẩm Mỹ,47,2017
4121,75,Tân Phú,39,2017
4122,75,Nhơn Trạch,70,2017
4123,75,Xuân Lộc,136,2017
4124,75,Vĩnh Cửu,75,2017
4125,75,Biên Hòa,51,2017
4126,75,Long Thành,68,2017
4127,75,Thống Nhất,35,2017
4128,75,TX. Long Khánh,117,2018
4129,75,Trảng Bom,246,2018
4130,75,Định Quán,453,2018
4131,75,Cẩm Mỹ,249,2018
4132,75,Tân Phú,503,2018
4133,75,Nhơn Trạch,226,2018
4134,75,Vĩnh Cửu,476,2018
4135,75,Xuân Lộc,606,2018
4136,75,Biên Hòa,346,2018
4137,75,Long Thành,273,2018
4138,75,Thống Nhất,79,2018
4139,75,TX. Long Khánh,64,2019
4140,75,Trảng Bom,310,2019
4141,75,Định Quán,640,2019
4142,75,Cẩm Mỹ,258,2019
4143,75,Tân Phú,487,2019
4144,75,Nhơn Trạch,337,2019
4145,75,Vĩnh Cửu,765,2019
4146,75,Xuân Lộc,1156,2019
4147,75,Biên Hòa,226,2019
4148,75,Long Thành,357,2019
4149,75,Thống Nhất,127,2019
4150,75,Trảng Bom,28,2020
4151,75,TX. Long Khánh,15,2020
4152,75,Cẩm Mỹ,67,2020
4153,75,Định Quán,45,2020
4154,75,Tân Phú,38,2020
4155,75,Nhơn Trạch,62,2020
4156,75,Xuân Lộc,133,2020
4157,75,Vĩnh Cửu,62,2020
4158,75,Biên Hòa,23,2020
4159,75,Long Thành,92,2020
4160,75,Thống Nhất,14,2020
4161,77,Xuyên Mộc,17,2011
4162,77,Long Điền,1,2011
4163,77,Tân Thành,1,2012
4164,77,Xuyên Mộc,33,2012
4165,77,Xuyên Mộc,10,2013
4166,77,Xuyên Mộc,7,2014
4167,77,Xuyên Mộc,14,2015
4168,77,Xuyên Mộc,12,2016
4169,77,Tân Thành,142,2017
4170,77,Bà Rịa,8,2017
4171,77,Đất Đỏ,29,2017
4172,77,Xuyên Mộc,68,2017
4173,77,Vũng Tàu,12,2017
4174,77,Long Điền,5,2017
4175,77,Châu Đức,31,2017
4176,77,Tân Thành,681,2018
4177,77,Bà Rịa,24,2018
4178,77,Đất Đỏ,147,2018
4179,77,Xuyên Mộc,671,2018
4180,77,Vũng Tàu,47,2018
4181,77,Long Điền,53,2018
4182,77,Châu Đức,207,2018
4183,77,Tân Thành,968,2019
4184,77,Bà Rịa,25,2019
4185,77,Đất Đỏ,170,2019
4186,77,Xuyên Mộc,775,2019
4187,77,Vũng Tàu,27,2019
4188,77,Long Điền,32,2019
4189,77,Châu Đức,196,2019
4190,77,Tân Thành,99,2020
4191,77,Bà Rịa,5,2020
4192,77,Đất Đỏ,19,2020
4193,77,Xuyên Mộc,198,2020
4194,77,Vũng Tàu,8,2020
4195,77,Long Điền,3,2020
4196,77,Châu Đức,31,2020
4197,79,Bình Chánh,1,2011
4198,79,Củ Chi,2,2012
4199,79,Củ Chi,2,2013
4200,79,Bình Chánh,2,2014
4201,79,Bình Chánh,4,2015
4202,79,Củ Chi,1,2015
4203,79,Bình Chánh,3,2016
4204,79,Củ Chi,7,2016
4205,79,Cần Giờ,1,2016
4206,79,Q. 6,1,2017
4207,79,Hóc Môn,24,2017
4208,79,Q. 12,3,2017
4209,79,Q. Thủ Đức,3,2017
4210,79,Q. Bình Thạnh,4,2017
4211,79,Q. 7,5,2017
4212,79,Q. 2,6,2017
4213,79,Q. 1,1,2017
4214,79,Q. 9,9,2017
4215,79,Nhà Bè,6,2017
4216,79,Bình Chánh,125,2017
4217,79,Q. Gò Vấp,4,2017
4218,79,Q. Tân Phú,1,2017
4219,79,Củ Chi,32,2017
4220,79,Q. Tân Bình,3,2017
4221,79,Cần Giờ,20,2017
4222,79,Q. 8,1,2017
4223,79,Q. Bình Tân,11,2017
4224,79,Hóc Môn,32,2018
4225,79,Q. 12,22,2018
4226,79,Q. Thủ Đức,21,2018
4227,79,Q. Bình Thạnh,5,2018
4228,79,Q. 3,2,2018
4229,79,Q. 10,1,2018
4230,79,Q. 7,18,2018
4231,79,Q. 2,25,2018
4232,79,Q. 1,2,2018
4233,79,Q. 9,59,2018
4234,79,Nhà Bè,46,2018
4235,79,Q. Phú Nhuận,1,2018
4236,79,Q. 11,2,2018
4237,79,Bình Chánh,542,2018
4238,79,Q. Gò Vấp,8,2018
4239,79,Q. Tân Phú,6,2018
4240,79,Củ Chi,138,2018
4241,79,Q. Tân Bình,2,2018
4242,79,Cần Giờ,107,2018
4243,79,Q. 8,3,2018
4244,79,Q. Bình Tân,17,2018
4245,79,Q. 6,1,2019
4246,79,Hóc Môn,88,2019
4247,79,Q. 12,47,2019
4248,79,Q. Thủ Đức,20,2019
4249,79,Q. Bình Thạnh,6,2019
4250,79,Q. 10,1,2019
4251,79,Q. 7,26,2019
4252,79,Q. 2,60,2019
4253,79,Q. 1,1,2019
4254,79,Q. 9,43,2019
4255,79,Nhà Bè,25,2019
4256,79,Q. Phú Nhuận,1,2019
4257,79,Q. 11,1,2019
4258,79,Q. 4,1,2019
4259,79,Bình Chánh,501,2019
4260,79,Q. 5,1,2019
4261,79,Q. Gò Vấp,3,2019
4262,79,Q. Tân Phú,2,2019
4263,79,Củ Chi,282,2019
4264,79,Q. Tân Bình,6,2019
4265,79,Cần Giờ,159,2019
4266,79,Q. 8,4,2019
4267,79,Q. Bình Tân,25,2019
4268,79,Hóc Môn,1,2020
4269,79,Q. 12,1,2020
4270,79,Q. Thủ Đức,1,2020
4271,79,Q. 2,3,2020
4272,79,Q. 9,6,2020
4273,79,Nhà Bè,2,2020
4274,79,Bình Chánh,38,2020
4275,79,Q. Tân Phú,1,2020
4276,79,Củ Chi,21,2020
4277,79,Cần Giờ,1,2020
4278,79,Q. 8,1,2020
4279,79,Q. Bình Tân,3,2020
4280,80,Đức Huệ,1,2011
4281,80,Thạnh Hóa,2,2011
4282,80,Tân Hưng,1,2011
4283,80,Tân Thạnh,2,2012
4284,80,Đức Huệ,6,2012
4285,80,Thạnh Hóa,4,2012
4286,80,Mộc Hóa,3,2013
4287,80,Thạnh Hóa,2,2013
4288,80,TX. Kiến Tường,1,2014
4289,80,Tân Thạnh,1,2014
4290,80,Mộc Hóa,2,2014
4291,80,Đức Huệ,11,2014
4292,80,Thạnh Hóa,9,2014
4293,80,Tân Hưng,1,2014
4294,80,Mộc Hóa,5,2015
4295,80,Đức Huệ,7,2015
4296,80,Thạnh Hóa,8,2015
4297,80,Thủ Thừa,2,2015
4298,80,Tân Hưng,1,2015
4299,80,TX. Kiến Tường,2,2016
4300,80,Vĩnh Hưng,2,2016
4301,80,Đức Hòa,1,2016
4302,80,Mộc Hóa,1,2016
4303,80,Đức Huệ,6,2016
4304,80,Thạnh Hóa,21,2016
4305,80,Thủ Thừa,2,2016
4306,80,Tân Hưng,3,2016
4307,80,TX. Kiến Tường,28,2017
4308,80,Cần Đước,12,2017
4309,80,Cần Giuộc,19,2017
4310,80,Tân Thạnh,69,2017
4311,80,Bến Lức,34,2017
4312,80,Vĩnh Hưng,38,2017
4313,80,Đức Hòa,102,2017
4314,80,Tân An,8,2017
4315,80,Mộc Hóa,36,2017
4316,80,Tân Trụ,11,2017
4317,80,Đức Huệ,58,2017
4318,80,Thạnh Hóa,80,2017
4319,80,Thủ Thừa,46,2017
4320,80,Châu Thành,8,2017
4321,80,Tân Hưng,64,2017
4322,80,TX. Kiến Tường,558,2018
4323,80,Cần Đước,259,2018
4324,80,Cần Giuộc,188,2018
4325,80,Tân Thạnh,2296,2018
4326,80,Bến Lức,324,2018
4327,80,Vĩnh Hưng,971,2018
4328,80,Đức Hòa,582,2018
4329,80,Tân An,38,2018
4330,80,Mộc Hóa,830,2018
4331,80,Tân Trụ,60,2018
4332,80,Đức Huệ,468,2018
4333,80,Thạnh Hóa,695,2018
4334,80,Thủ Thừa,657,2018
4335,80,Châu Thành,21,2018
4336,80,Tân Hưng,1837,2018
4337,80,TX. Kiến Tường,774,2019
4338,80,Cần Đước,383,2019
4339,80,Cần Giuộc,303,2019
4340,80,Tân Thạnh,2151,2019
4341,80,Bến Lức,293,2019
4342,80,Vĩnh Hưng,2218,2019
4343,80,Đức Hòa,608,2019
4344,80,Tân An,41,2019
4345,80,Mộc Hóa,1150,2019
4346,80,Tân Trụ,107,2019
4347,80,Đức Huệ,754,2019
4348,80,Thạnh Hóa,872,2019
4349,80,Thủ Thừa,758,2019
4350,80,Châu Thành,34,2019
4351,80,Tân Hưng,3659,2019
4352,80,TX. Kiến Tường,66,2020
4353,80,Cần Đước,28,2020
4354,80,Cần Giuộc,47,2020
4355,80,Tân Thạnh,502,2020
4356,80,Bến Lức,38,2020
4357,80,Vĩnh Hưng,239,2020
4358,80,Đức Hòa,42,2020
4359,80,Tân An,2,2020
4360,80,Mộc Hóa,37,2020
4361,80,Tân Trụ,2,2020
4362,80,Đức Huệ,40,2020
4363,80,Thạnh Hóa,38,2020
4364,80,Thủ Thừa,20,2020
4365,80,Tân Hưng,418,2020
4366,82,Tân Phước,1,2011
4367,82,Tân Phước,1,2012
4368,82,Tân Phước,1,2013
4369,82,Tân Phước,1,2014
4370,82,Tân Phước,1,2015
4371,82,Châu Thành,16,2016
4372,82,TX. Gò Công,4,2016
4373,82,TX. Cai Lậy,11,2016
4374,82,Gò Công Đông,13,2016
4375,82,Cai Lậy,19,2016
4376,82,Gò Công Tây,17,2016
4377,82,Cái Bè,36,2016
4378,82,Tân Phước,36,2016
4379,82,Tân Phú Đông,2,2016
4380,82,Mỹ Tho,2,2016
4381,82,Chợ Gạo,10,2016
4382,82,Châu Thành,16,2017
4383,82,TX. Gò Công,4,2017
4384,82,TX. Cai Lậy,11,2017
4385,82,Gò Công Đông,13,2017
4386,82,Cai Lậy,19,2017
4387,82,Gò Công Tây,17,2017
4388,82,Cái Bè,36,2017
4389,82,Tân Phước,36,2017
4390,82,Tân Phú Đông,2,2017
4391,82,Mỹ Tho,2,2017
4392,82,Chợ Gạo,10,2017
4393,82,Châu Thành,173,2018
4394,82,TX. Gò Công,51,2018
4395,82,TX. Cai Lậy,254,2018
4396,82,Gò Công Đông,127,2018
4397,82,Gò Công Tây,31,2018
4398,82,Cai Lậy,654,2018
4399,82,Cái Bè,922,2018
4400,82,Tân Phước,375,2018
4401,82,Tân Phú Đông,34,2018
4402,82,Chợ Gạo,50,2018
4403,82,Mỹ Tho,68,2018
4404,82,Châu Thành,168,2019
4405,82,TX. Gò Công,58,2019
4406,82,TX. Cai Lậy,281,2019
4407,82,Gò Công Đông,105,2019
4408,82,Cai Lậy,588,2019
4409,82,Gò Công Tây,81,2019
4410,82,Cái Bè,611,2019
4411,82,Tân Phước,444,2019
4412,82,Tân Phú Đông,21,2019
4413,82,Chợ Gạo,69,2019
4414,82,Mỹ Tho,13,2019
4415,82,Châu Thành,13,2020
4416,82,TX. Cai Lậy,54,2020
4417,82,Gò Công Đông,1,2020
4418,82,Cai Lậy,231,2020
4419,82,Gò Công Tây,1,2020
4420,82,Cái Bè,199,2020
4421,82,Tân Phước,140,2020
4422,83,Bến Tre,5,2011
4423,83,Thạnh Phú,11,2011
4424,83,Mỏ Cày Bắc,9,2011
4425,83,Giồng Trôm,9,2011
4426,83,Mỏ Cày Nam,3,2011
4427,83,Chợ Lách,15,2011
4428,83,Châu Thành,15,2011
4429,83,Bình Đại,12,2011
4430,83,Ba Tri,14,2011
4431,83,Bến Tre,5,2012
4432,83,Thạnh Phú,11,2012
4433,83,Mỏ Cày Bắc,9,2012
4434,83,Giồng Trôm,9,2012
4435,83,Mỏ Cày Nam,3,2012
4436,83,Chợ Lách,15,2012
4437,83,Châu Thành,15,2012
4438,83,Bình Đại,12,2012
4439,83,Ba Tri,14,2012
4440,83,Bến Tre,5,2013
4441,83,Thạnh Phú,11,2013
4442,83,Mỏ Cày Bắc,9,2013
4443,83,Giồng Trôm,9,2013
4444,83,Mỏ Cày Nam,3,2013
4445,83,Chợ Lách,15,2013
4446,83,Châu Thành,15,2013
4447,83,Bình Đại,12,2013
4448,83,Ba Tri,14,2013
4449,83,Bến Tre,5,2014
4450,83,Thạnh Phú,11,2014
4451,83,Mỏ Cày Bắc,9,2014
4452,83,Giồng Trôm,9,2014
4453,83,Mỏ Cày Nam,3,2014
4454,83,Chợ Lách,15,2014
4455,83,Châu Thành,15,2014
4456,83,Bình Đại,12,2014
4457,83,Ba Tri,14,2014
4458,83,Bến Tre,5,2015
4459,83,Thạnh Phú,11,2015
4460,83,Mỏ Cày Bắc,9,2015
4461,83,Giồng Trôm,9,2015
4462,83,Mỏ Cày Nam,3,2015
4463,83,Chợ Lách,15,2015
4464,83,Châu Thành,15,2015
4465,83,Bình Đại,12,2015
4466,83,Ba Tri,14,2015
4467,83,Bến Tre,5,2016
4468,83,Thạnh Phú,11,2016
4469,83,Mỏ Cày Bắc,9,2016
4470,83,Giồng Trôm,9,2016
4471,83,Mỏ Cày Nam,3,2016
4472,83,Chợ Lách,15,2016
4473,83,Châu Thành,15,2016
4474,83,Bình Đại,12,2016
4475,83,Ba Tri,14,2016
4476,83,Bến Tre,5,2017
4477,83,Thạnh Phú,11,2017
4478,83,Mỏ Cày Bắc,9,2017
4479,83,Giồng Trôm,9,2017
4480,83,Mỏ Cày Nam,3,2017
4481,83,Chợ Lách,15,2017
4482,83,Châu Thành,15,2017
4483,83,Bình Đại,12,2017
4484,83,Ba Tri,14,2017
4485,83,Thạnh Phú,74,2018
4486,83,Bến Tre,24,2018
4487,83,Mỏ Cày Bắc,44,2018
4488,83,Giồng Trôm,75,2018
4489,83,Mỏ Cày Nam,38,2018
4490,83,Chợ Lách,33,2018
4491,83,Châu Thành,124,2018
4492,83,Bình Đại,89,2018
4493,83,Ba Tri,81,2018
4494,83,Thạnh Phú,73,2019
4495,83,Bến Tre,14,2019
4496,83,Mỏ Cày Bắc,24,2019
4497,83,Mỏ Cày Nam,34,2019
4498,83,Giồng Trôm,46,2019
4499,83,Chợ Lách,37,2019
4500,83,Châu Thành,113,2019
4501,83,Bình Đại,64,2019
4502,83,Ba Tri,56,2019
4503,83,Thạnh Phú,1,2020
4504,83,Giồng Trôm,1,2020
4505,83,Châu Thành,22,2020
4506,83,Bình Đại,19,2020
4507,83,Ba Tri,3,2020
4508,84,Duyên Hải,20,2011
4509,84,Trà Vinh,11,2011
4510,84,Châu Thành,15,2011
4511,84,Cầu Ngang,6,2011
4512,84,Trà Cú,13,2011
4513,84,TX. Duyên Hải,21,2011
4514,84,Càng Long,8,2011
4515,84,Tiểu Cần,4,2011
4516,84,Cầu Kè,5,2011
4517,84,Duyên Hải,20,2012
4518,84,Trà Vinh,11,2012
4519,84,Châu Thành,15,2012
4520,84,Cầu Ngang,6,2012
4521,84,Trà Cú,13,2012
4522,84,TX. Duyên Hải,21,2012
4523,84,Càng Long,8,2012
4524,84,Tiểu Cần,4,2012
4525,84,Cầu Kè,5,2012
4526,84,Duyên Hải,20,2013
4527,84,Trà Vinh,11,2013
4528,84,Châu Thành,15,2013
4529,84,Cầu Ngang,6,2013
4530,84,Trà Cú,13,2013
4531,84,TX. Duyên Hải,21,2013
4532,84,Càng Long,8,2013
4533,84,Tiểu Cần,4,2013
4534,84,Cầu Kè,5,2013
4535,84,Duyên Hải,20,2014
4536,84,Trà Vinh,11,2014
4537,84,Châu Thành,15,2014
4538,84,Cầu Ngang,6,2014
4539,84,Trà Cú,13,2014
4540,84,TX. Duyên Hải,21,2014
4541,84,Càng Long,8,2014
4542,84,Tiểu Cần,4,2014
4543,84,Cầu Kè,5,2014
4544,84,Duyên Hải,20,2015
4545,84,Trà Vinh,11,2015
4546,84,Châu Thành,15,2015
4547,84,Cầu Ngang,6,2015
4548,84,Trà Cú,13,2015
4549,84,TX. Duyên Hải,21,2015
4550,84,Càng Long,8,2015
4551,84,Tiểu Cần,4,2015
4552,84,Cầu Kè,5,2015
4553,84,Duyên Hải,20,2016
4554,84,Trà Vinh,11,2016
4555,84,Châu Thành,15,2016
4556,84,Cầu Ngang,6,2016
4557,84,Trà Cú,13,2016
4558,84,TX. Duyên Hải,21,2016
4559,84,Càng Long,8,2016
4560,84,Tiểu Cần,4,2016
4561,84,Cầu Kè,5,2016
4562,84,Duyên Hải,20,2017
4563,84,Trà Vinh,11,2017
4564,84,Châu Thành,15,2017
4565,84,Cầu Ngang,6,2017
4566,84,Trà Cú,13,2017
4567,84,TX. Duyên Hải,21,2017
4568,84,Càng Long,8,2017
4569,84,Tiểu Cần,4,2017
4570,84,Cầu Kè,5,2017
4571,84,Duyên Hải,39,2018
4572,84,Trà Vinh,21,2018
4573,84,Châu Thành,85,2018
4574,84,Cầu Ngang,52,2018
4575,84,Trà Cú,183,2018
4576,84,TX. Duyên Hải,22,2018
4577,84,Càng Long,74,2018
4578,84,Tiểu Cần,58,2018
4579,84,Cầu Kè,49,2018
4580,84,Duyên Hải,36,2019
4581,84,Trà Vinh,20,2019
4582,84,Châu Thành,110,2019
4583,84,Cầu Ngang,107,2019
4584,84,Trà Cú,101,2019
4585,84,TX. Duyên Hải,17,2019
4586,84,Càng Long,77,2019
4587,84,Tiểu Cần,129,2019
4588,84,Cầu Kè,117,2019
4589,84,Cầu Kè,5,2020
4590,84,Trà Vinh,1,2020
4591,84,Châu Thành,4,2020
4592,84,Cầu Ngang,2,2020
4593,84,Trà Cú,6,2020
4594,84,TX. Duyên Hải,1,2020
4595,84,Càng Long,6,2020
4596,84,Tiểu Cần,2,2020
4597,86,Mang Thít,4,2011
4598,86,Tam Bình,4,2011
4599,86,Bình Tân,2,2011
4600,86,Long Hồ,9,2011
4601,86,TX. Bình Minh,1,2011
4602,86,Vũng Liêm,1,2011
4603,86,Vĩnh Long,3,2011
4604,86,Mang Thít,4,2012
